lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reservation_status_date,total_people,total_days,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,deposit_type_Non Refund,deposit_type_Refundable,meal_FB,meal_HB,meal_SC,meal_Undefined,hotel_Resort Hotel,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,continent_America,continent_Asia,continent_Europa,continent_Oceania
61,2015,1,4,0,3,2,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,153.0,0,0,2015-07-06,2.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,2017,0,13,0,1,2,0.0,0,0,0,0,0,4,0,-1.0,-1.0,0,161.0,0,1,2017-04-14,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
14,2017,3,3,0,1,1,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,88.0,0,1,2017-02-04,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,2015,5,19,1,0,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,98.0,0,0,2015-07-20,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4,2016,4,13,0,1,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,77.0,0,0,2016-01-13,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6,2016,2,18,2,1,2,2.0,0,0,0,0,5,5,0,7.0,-1.0,0,148.39,0,0,2016-12-12,4.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
59,2016,9,12,9,21,1,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,37.7,0,1,2016-10-19,1.0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
170,2016,5,1,2,5,2,0.0,0,0,0,0,0,0,0,2.0,-1.0,0,57.8,0,0,2016-02-06,2.0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59,2015,10,29,0,2,2,0.0,0,0,0,0,0,0,0,63.0,-1.0,0,85.0,0,0,2015-10-31,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
324,2017,6,23,2,4,2,2.0,0,0,0,0,5,5,0,8.0,-1.0,0,239.1,0,1,2016-09-22,4.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,2015,11,22,0,3,2,0.0,0,0,0,0,4,4,0,-1.0,-1.0,0,129.0,0,0,2015-09-21,2.0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
43,2017,4,27,1,2,2,0.0,0,0,0,0,0,3,0,240.0,-1.0,0,48.0,0,1,2017-01-30,2.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
300,2016,9,11,0,2,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,65.0,0,0,2016-03-14,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
256,2016,1,7,2,2,2,0.0,0,0,0,0,1,0,0,9.0,-1.0,0,96.25,0,1,2016-08-11,2.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,2016,6,25,1,1,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,141.0,1,0,2016-06-27,2.0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
25,2015,5,27,1,1,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-07-29,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,2016,0,19,0,1,1,0.0,0,0,0,0,0,0,0,-1.0,35.0,0,0.0,0,2,2016-04-20,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37,2016,10,13,0,3,1,0.0,0,0,0,0,0,0,0,56.0,-1.0,0,95.0,0,0,2016-09-06,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
144,2017,1,3,1,3,2,1.0,0,0,0,0,3,3,0,7.0,-1.0,0,167.76,0,1,2017-08-07,3.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
10,2016,10,26,0,3,2,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,111.0,1,1,2016-10-29,2.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
28,2017,7,2,0,3,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,95.0,0,0,2017-02-02,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
166,2016,9,1,0,3,1,0.0,0,0,0,0,0,0,0,236.0,-1.0,0,110.0,0,0,2016-07-13,1.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
52,2017,0,23,2,2,2,0.0,0,0,0,0,4,4,0,9.0,-1.0,0,162.0,0,0,2017-03-08,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
94,2016,8,22,2,5,2,0.0,0,0,0,0,3,4,1,243.0,-1.0,0,58.75,0,0,2016-05-29,2.0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
86,2016,6,17,2,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,126.9,0,1,2016-06-22,2.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
21,2016,9,21,1,5,1,0.0,0,0,0,0,0,0,0,85.0,-1.0,0,63.75,0,0,2016-11-27,1.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
206,2017,8,1,1,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,117.0,0,0,2017-05-04,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7,2016,5,11,1,0,1,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,154.0,0,1,2016-07-12,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
21,2015,1,17,1,3,3,0.0,0,0,0,0,5,5,1,250.0,-1.0,0,266.0,0,1,2015-08-21,3.0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
233,2017,5,10,1,5,2,1.0,0,0,0,0,0,0,0,9.0,-1.0,0,89.1,0,0,2017-04-23,3.0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
457,2017,1,25,0,2,2,0.0,0,0,0,0,0,0,1,6.0,-1.0,0,122.4,0,1,2017-08-27,2.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
78,2016,7,25,1,2,2,0.0,0,0,0,0,0,0,0,154.0,-1.0,0,100.0,0,0,2016-01-18,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
193,2016,5,9,2,1,2,0.0,0,0,0,0,1,1,0,7.0,-1.0,0,76.85,0,1,2016-07-12,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,2016,4,6,0,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,84.0,0,1,2016-01-09,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
18,2015,5,18,1,1,1,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,57.5,0,0,2015-07-20,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2016,0,30,0,1,2,1.0,0,0,0,0,0,4,0,9.0,-1.0,0,149.0,0,0,2016-05-01,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,2017,1,5,0,1,1,0.0,0,0,0,0,0,0,1,9.0,-1.0,0,179.0,0,0,2017-08-06,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
98,2015,9,23,1,2,2,0.0,0,0,0,0,0,0,1,37.0,-1.0,0,75.0,0,1,2015-11-26,2.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
245,2016,6,17,0,2,2,0.0,0,0,0,0,0,0,0,12.0,-1.0,0,75.0,0,0,2016-02-09,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
247,2017,8,28,2,5,2,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,80.1,0,0,2016-09-23,2.0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
44,2015,2,28,1,0,2,0.0,0,0,1,0,0,0,0,9.0,-1.0,0,96.3,0,1,2015-12-14,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
50,2015,1,25,0,4,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-08-06,2.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
206,2016,5,25,1,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,90.95,0,0,2016-07-30,2.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
56,2016,0,23,2,2,3,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,130.05,0,0,2016-03-17,3.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
211,2017,8,24,0,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,107.1,0,0,2016-10-25,2.0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,2015,1,13,1,3,2,0.0,0,0,0,0,0,0,0,142.0,-1.0,0,141.4,0,0,2015-08-17,2.0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2015,2,24,0,1,2,0.0,0,1,11,0,4,4,0,-1.0,-1.0,0,55.0,0,0,2015-12-23,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
194,2017,5,17,1,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,89.1,0,3,2017-06-26,2.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
301,2015,1,14,0,2,2,0.0,0,0,1,0,0,0,0,6.0,-1.0,0,101.5,0,0,2015-07-06,2.0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,2016,3,12,0,1,2,0.0,0,0,0,0,0,0,1,152.0,-1.0,0,55.08,0,0,2016-02-13,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
173,2017,6,4,2,2,2,0.0,0,0,0,0,0,0,0,37.0,-1.0,0,120.0,0,0,2016-12-13,2.0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,2016,0,22,0,1,2,0.0,0,0,0,0,4,4,0,5.0,-1.0,0,68.0,0,0,2016-04-23,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,2016,5,26,0,1,1,0.0,0,0,0,0,0,0,0,-1.0,148.0,0,84.0,0,0,2016-07-27,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10,2016,11,29,0,1,1,0.0,0,0,0,0,0,0,0,14.0,-1.0,0,169.0,0,0,2016-09-19,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
95,2016,8,29,2,0,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,65.0,0,0,2016-05-25,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
91,2017,8,18,0,2,2,0.0,0,0,0,0,0,0,0,7.0,-1.0,0,86.63,0,0,2017-05-20,2.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
105,2017,8,19,0,2,1,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,160.0,0,0,2017-02-03,1.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
272,2016,10,15,2,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,94.35,0,1,2016-09-11,2.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
61,2017,4,25,0,2,2,0.0,0,0,0,0,0,0,0,326.0,-1.0,0,80.0,0,0,2016-11-25,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
98,2015,9,23,1,2,1,0.0,0,0,0,0,0,0,0,37.0,-1.0,0,70.0,0,0,2015-11-26,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
25,2016,2,13,0,4,1,0.0,0,0,0,0,0,0,0,8.0,-1.0,0,79.9,0,1,2016-12-17,1.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
131,2016,10,9,2,0,1,0.0,0,0,0,0,0,0,1,-1.0,-1.0,0,57.0,0,0,2016-10-11,1.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
14,2017,5,21,1,2,2,0.0,0,0,0,0,0,0,0,425.0,-1.0,0,119.72,0,0,2017-07-24,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
241,2017,7,31,2,2,1,0.0,0,0,0,0,0,0,2,9.0,-1.0,0,103.6,0,0,2017-01-09,1.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7,2016,7,1,0,1,1,0.0,0,1,1,1,0,3,0,-1.0,-1.0,0,40.0,0,0,2016-03-02,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
7,2016,4,16,2,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,78.3,0,0,2016-01-13,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7,2017,3,14,0,1,1,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,98.0,0,0,2017-02-15,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
91,2016,1,21,2,0,1,0.0,0,0,0,0,0,0,1,9.0,-1.0,0,112.5,0,0,2016-08-23,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
98,2017,8,9,0,3,2,1.0,0,0,0,0,0,0,1,9.0,-1.0,0,126.0,0,1,2017-05-12,3.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
150,2016,4,2,2,1,2,0.0,0,0,0,0,0,0,0,21.0,-1.0,91,101.0,0,0,2015-11-04,2.0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
288,2016,0,21,0,2,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-10-21,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
81,2016,1,14,2,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,117.9,0,3,2016-08-18,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
207,2017,5,29,1,1,3,1.0,0,0,0,0,6,6,0,14.0,-1.0,0,268.5,1,0,2017-07-31,4.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
82,2016,3,7,2,0,2,0.0,0,1,1,0,0,0,0,67.0,-1.0,0,86.0,0,0,2015-11-17,2.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
15,2016,8,31,0,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,109.0,0,0,2016-05-21,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
180,2016,1,26,0,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,85.5,0,0,2016-08-21,2.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
262,2016,9,14,1,2,1,0.0,0,0,0,0,4,4,0,-1.0,51.0,0,106.0,0,0,2016-08-29,1.0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
63,2017,1,13,2,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,140.0,0,1,2017-06-22,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
50,2016,9,12,2,1,2,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,64.8,0,2,2016-11-15,2.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
240,2017,5,7,0,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,141.3,0,1,2017-03-27,2.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
302,2015,1,15,2,2,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-07-06,2.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2017,3,6,1,0,1,0.0,0,1,0,6,0,3,0,-1.0,290.0,0,35.0,0,0,2017-02-07,1.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
182,2016,5,11,2,5,2,0.0,0,0,0,0,4,4,0,8.0,-1.0,0,95.86,0,0,2016-07-18,2.0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
126,2016,1,1,1,2,2,0.0,0,0,0,0,3,3,0,240.0,-1.0,0,211.0,1,1,2016-08-04,2.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
160,2016,0,27,2,4,2,0.0,0,0,0,0,0,0,0,147.0,-1.0,71,90.0,0,0,2016-01-29,2.0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
175,2017,8,19,1,2,2,0.0,0,0,0,0,0,0,0,12.0,-1.0,0,110.0,0,0,2016-11-25,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3,2016,1,18,0,3,2,0.0,1,0,0,0,0,0,0,250.0,-1.0,0,170.7,1,1,2016-08-21,3.0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
54,2017,4,18,0,3,2,0.0,0,0,0,0,0,0,0,171.0,-1.0,0,65.0,0,0,2016-11-25,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,2017,1,1,0,2,2,1.0,0,0,0,0,3,3,0,-1.0,-1.0,0,179.0,1,0,2017-08-03,3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
152,2016,2,27,2,6,2,1.0,0,0,0,0,0,3,0,9.0,-1.0,0,114.43,0,1,2017-01-04,3.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
238,2016,1,5,0,2,2,0.0,0,0,0,0,1,1,1,9.0,-1.0,0,86.75,0,0,2016-07-13,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8,2015,9,11,0,3,2,0.0,0,0,0,0,3,4,1,9.0,-1.0,0,107.0,0,1,2015-11-14,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5,2016,2,10,0,1,2,0.0,0,0,0,0,0,0,0,83.0,-1.0,0,88.8,0,0,2016-12-11,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
40,2017,7,27,1,3,1,0.0,0,0,0,0,0,0,0,85.0,-1.0,0,73.44,0,0,2017-03-13,1.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6,2016,10,18,0,1,2,1.0,0,0,0,0,0,0,1,241.0,-1.0,0,50.05,1,1,2016-10-19,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
321,2015,11,3,0,2,2,0.0,0,1,2,0,0,0,0,1.0,-1.0,0,62.8,0,0,2014-10-17,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
19,2016,7,28,1,4,2,1.0,0,0,0,2,4,4,2,-1.0,-1.0,0,111.5,1,3,2016-04-02,3.0,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
16,2017,3,17,1,2,2,0.0,0,0,0,0,3,3,0,-1.0,498.0,0,48.0,0,0,2017-02-13,2.0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
15,2017,3,26,2,4,2,0.0,0,0,0,0,5,5,0,250.0,-1.0,0,76.5,0,0,2017-02-20,2.0,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
12,2015,10,4,1,0,2,0.0,0,0,0,0,0,3,0,3.0,-1.0,0,72.0,0,0,2015-10-05,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
66,2017,6,30,0,2,3,0.0,0,0,0,0,3,3,1,9.0,-1.0,0,190.0,0,2,2017-07-02,3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
133,2017,0,19,0,4,2,0.0,0,0,0,0,0,0,2,390.0,-1.0,0,124.0,0,0,2017-04-23,2.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
98,2015,9,23,1,2,1,0.0,0,0,0,0,0,0,0,37.0,-1.0,0,70.0,0,0,2015-11-19,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8,2017,7,28,0,1,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,60.0,0,0,2017-03-29,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
29,2017,3,13,1,4,2,0.0,0,0,0,0,0,0,0,7.0,-1.0,0,74.8,0,0,2017-01-15,2.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
76,2016,1,30,0,4,2,0.0,0,0,0,0,4,4,0,240.0,-1.0,0,191.5,0,0,2016-06-21,2.0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
53,2016,0,21,0,3,2,1.0,0,0,0,0,3,3,0,9.0,-1.0,0,118.8,0,1,2016-04-24,3.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
461,2016,10,13,0,2,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-10-21,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
26,2016,7,28,1,5,1,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,119.7,0,0,2016-03-23,1.0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
233,2016,11,18,1,0,2,0.0,0,0,0,0,3,3,0,251.0,-1.0,0,104.0,0,1,2016-09-19,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
16,2015,9,4,0,2,1,0.0,0,0,1,0,0,0,0,-1.0,122.0,0,95.0,0,0,2015-10-28,1.0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
102,2015,10,16,0,2,2,0.0,0,0,0,0,0,0,0,6.0,-1.0,0,101.5,0,0,2015-07-06,2.0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
43,2016,4,15,1,2,2,0.0,0,0,0,0,0,0,0,7.0,-1.0,0,60.29,0,0,2015-12-08,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
13,2015,10,9,1,2,2,0.0,0,0,0,0,0,0,1,314.0,-1.0,0,72.8,0,1,2015-10-12,2.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
282,2017,6,16,2,5,2,1.0,0,0,0,0,3,3,1,250.0,-1.0,0,120.6,0,0,2017-06-23,3.0,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
162,2017,8,6,2,1,1,0.0,0,0,0,0,0,0,0,3.0,-1.0,0,80.0,0,0,2016-12-09,1.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
93,2016,0,25,2,5,2,0.0,0,0,0,0,3,3,0,240.0,-1.0,0,73.57,0,1,2016-01-27,2.0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
30,2015,11,6,2,1,1,0.0,0,0,0,0,0,4,0,40.0,-1.0,0,65.0,0,0,2015-09-09,1.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
312,2017,7,5,2,5,2,0.0,0,0,0,0,0,0,0,298.0,-1.0,0,56.0,0,0,2017-03-12,2.0,7,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2016,8,18,0,1,1,0.0,0,0,0,0,0,4,2,-1.0,38.0,0,163.18,0,0,2016-05-18,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
122,2016,2,8,0,3,2,0.0,0,0,0,0,0,0,1,83.0,-1.0,0,80.0,0,0,2016-12-02,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
137,2017,8,30,0,3,2,0.0,0,0,0,0,3,3,0,240.0,-1.0,0,108.33,0,0,2017-04-01,2.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
